,Name,Nganh,Khu vuc,Dia Chi,Phone
307,Auto Chengta,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"401 An Dương Vương, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)",028) 39381016                           
308,Phụ Tùng Ô Tô Thuận Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"40/22 Trần Thị Nghĩ , P. 7 ,Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",0903652112                              
309,Công Ty Cổ Phần Ô Tô Tata - Chi Nhánh TP. HCM,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"1456 QL 1A, P. Thới An, Q. 12, Tp. Hồ Chí Minh (TPHCM)",0964354377                              
310,Công ty CP Công nghệ Shijiazhuang Yaolun,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Bắc,"Khu A, huyện Dụ Hoa, Thạch Gia Trang, Hà Bắc",13191696556                             
311,Công Ty TNHH Thương Mại Ô Tô Chiến Quốc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 9 Đ.CN6, P. Sơn Kỳ, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",(028) 38127817                                
312,Toyota Bắc Ninh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Ninh,"Lô A Lê Thái Tổ, P. Võ Cường, Bắc Ninh",(0222) 3686666                                 
313,Công Ty TNHH Kinh Doanh Vận Tải Tân Minh Toàn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Lô 7B - 7C, Đường Lê Đại Hành, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3620235                                 
314,Công Ty TNHH Xăng Dầu Vĩnh Phú,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Số 1 Bis, Đường 16A, KCN Biên Hòa 2, P. An Bình,TP. Biên Hòa, Đồng Nai",(0251) 3948948                                 
315,Trung TâmPhụ Tùng Ô Tô Thành Dũng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"211/281 Trần Khát Chân, Hai Bà Trưng, Hà Nội",0931029029                              
316,Công Ty TNHH Sản Xuất Và Dịch Vụ Thương Mại Nhị Hồng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Thanh Hóa,"Thôn 1, Đông Khê, Đông Sơn, Thanh Hóa",0962651420                              
317,Công ty THHH MTV Đặng Hoàng Nguyên Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"1930 Nguyễn ái Quốc, P. Bửu Long, Q. Biên Hòa, Đồng Nai",0902367796                              
318,ô Tô Cheng Long - Công Ty TNHH ô Tô Cheng Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Đường Võ Nguyên Giáp, P. Phước Tân, TP. Biên Hòa, Đồng Nai","0977020959, 0985800200                  "
319,Công ty TNHH Công Nghiệp và Thương Mại July Hubei,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hubei,"Tầng 4, Số 37, Đường Bailang Zhong, Thành phố Shiyan, Hubei",(+86) 13657190447                             
320,Công Ty TNHH Phát Triển Thương Mại và Dịch Vụ Hoàng Huy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"25/4 Đường Số 3, Phường Bình An, Quận 2 Tp. Hồ Chí Minh (TPHCM)",0938 678 081                            
321,Công Ty CP Dịch Vụ Ô Tô Bình Thuận,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Thuận,"Lô 4/3, Đường Số 4, KCN Phan Thiết 1, X. Phong Nẫm, TP. Phan Thiết, Bình Thuận",1900868635                              
322,Cửa Hàng Phụ Tùng Ô Tô Sáu Chiêu Điện Biên Phủ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"307 Điện Biên Phủ, P. 15, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38992877                                
323,Auto Chengta,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"401 An Dương Vương, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)",028) 39381016                           
324,Công Ty Cổ Phần Đầu Tư Thạch Kim - ThachkimAuto,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 13, LK2, 200 Đường 3 Tháng 2, Phường 11, Quận 10, Tp. Hồ Chí Minh (TPHCM)","0938009286,                             "
325,Công Ty TNHH TM Và DV XNK Hoàng Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 3, Số 20, Ngõ 85, Vũ Đức Thận, P. Việt Hưng, Q. Long Biên, Hà Nội",3632 0875                               
326,Doanh Nghiệp Tư Nhân Trịnh Võ Xuất Nhập Khẩu Thương Mại,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"243 Thích Quảng Đức, P. 4, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",(028) 38456847                                
327,Công Ty TNHH Đầu Tư Thương Mại Và XNK Ô Tô Bảo Ngọc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Phòng 708, Tòa Nhà Sunrise Building 2, KĐT Sài Đồng Long Biên, Hà Nội",(024) 32005486                                
328,Công Ty CP Ô Tô Miền Đồng AUTO,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"79 Lý Thường Kiệt, Tân Bình, Tp. Hồ Chí Minh (TPHCM)","(028) 62737278, 0934074506                    "
329,Shop Phụ Tùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"44 Bạch Vân, P. 5, Q. 5, Tp. Hồ Chí Minh (TPHCM)",0798901219                              
330,Phụ Tùng Ô Tô Thuận Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"40/22 Trần Thị Nghĩ , P. 7 ,Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",0903652112                              
331,Công ty TNHH Youngjin Auto Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Dương,"10 VSIP II-A, Đường Hoà Bình, KCN Việt Nam-Singapore II-A, Xã Vĩnh Tân, Thị Xã Tân Uyên, Bình Dương","(0274) 2222323, 0982900698                     "
332,Công Ty TNHH Phát Triển Thương Mại Và Dịch Vụ Đức Giang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Ha Noi,"Xứ Đồng, Thành Ngạnh, P. Trung Sơn Trầm, TX. Sơn Tây, Ha Noi",(024) 33931773                                
333,Nội Thất Ô Tô Quang Phú - Quang Phú Auto,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Ninh,"Thửa Đất Số 282, Đường Võ Cường 113, Khu Khả Lễ, Phường Võ Cường, Thành Phố Bắc Ninh, Bắc Ninh","0941 058 668, 0975 809 979              "
334,Công Ty TNHH Một Thành Viên Thương Mại Và Dịch Vụ Hương Hùng Thúy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 502 Đường Ngọc Hồi, Ga Văn Điển, H. Thanh Trì, Hà Nội",(024) 36815891                                
335,Bố Thắng Phú Nguyên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"71 Lạc Long Quân, P. 1, Q. 11, Tp. Hồ Chí Minh (TPHCM)",0906368879                              
336,Công Ty Cổ Phần ICSN Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"170 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",0986781443                              
337,Hyundai Kinh Công Ty TNHH Sài Gòn Ô Tô Nguyễn Quang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"701 Kinh Dương Vương, P. An Lạc, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 37555599                                
338,Ô Che Nắng Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"46 Khu Phố 3, TT Hóc Môn, Tp. Hồ Chí Minh (TPHCM)",0938555693                              
339,Công Ty CP Vật Tư & Dịch Vụ Kỹ Thuật Thành Phố Hồ Chí Minh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"4 Nguyễn Văn Cừ, P. Cầu Kho, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 39205885                                
340,Công Ty TNHH Kinh Doanh Vận Tải Tân Minh Toàn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Lô 7B - 7C, Đường Lê Đại Hành, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3620235                                 
341,Chi Nhánh Đà Nẵng - Công Ty TNHH Đắc Yến,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"420 Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",0908 068 083                            
342,Công Ty TNHH XNK Phụ Tùng Ô Tô Đức Anh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 16 Nguyễn Bồ, Thanh Trì, Hà Nội",0947888627                              
343,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Xuất Nhập Khẩu Quý Cường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"275/16 Kênh Tân Hóa, P. Hòa Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",(028) 39734886                                
344,Công Ty TNHH TM DV Vật Tư Thiết Bị Công Nghiệp,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"163 Nguyễn Thái Học, Phường Phạm Ngũ Lão, Q.1, Tp. Hồ Chí Minh (TPHCM)",(028) 66825559                                
345,Công Ty TNHH Nam Vũ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 9, Ngõ 59, Láng Hạ, P. Thành Công, Q. Ba Đình, Hà Nội",(024) 22141794                                
346,Công Ty TNHH Wolf Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"96/32D Đỗ Tấn Phong, P. 9, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",0979464465                              
347,Công Ty Cổ Phần Toyota Thăng Long - Đại Lý Toyota Thăng Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"316 - 318 Cầu Giấy, Dịch Vọng, Q. Cầu Giấy, Hà Nội",0988777886                              
348,Ô Tô Đạt Tấn Phát - Công Ty TNHH Dịch Vụ Thương Mại Ô Tô Đạt Tấn Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Số 795, KP. 4, Xa Lộ Hà Nội, P. Long Bình, TP. Biên Hòa, Đồng Nai",0937622860                              
349,Auto Topcar Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"216-137 Hòa Hưng, P. 13, Q. 10, Tp. Hồ Chí Minh (TPHCM)",0932964350                              
350,Toyota Bắc Ninh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Ninh,"Lô A Lê Thái Tổ, P. Võ Cường, Bắc Ninh",(0222) 3686666                                 
351,Công Ty Cổ Phần Suncar,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Vĩnh Phúc,"Khu Trại Giao, Đường Nguyễn Tất Thành, P. Khai Quang, TP. Vĩnh Yên, Vĩnh Phúc",0813365365                              
352,Công Ty TNHH Gia Lộc Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 166, Phố Tựu Liệt, X. Tam Hiệp, H. Thanh Trì, Hà Nội",62885933                                
353,Công Ty TNHH MTV Đoàn Tuấn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Lâm Đồng,"8/3 Lê Văn Tám, Thị Trấn Di Linh, Huyện Di Linh, Lâm Đồng",0919750425                              
354,Phụ Tùng Ô Tô Phượng Hoàng Kim - Công Ty TNHH Phượng Hoàng Kim,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 269 Quốc Lộ 1A, KP. 5, P. Bình Chiểu, TP. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)","0946664480, 0932135968, 0919225122      "
355,Công ty TNHH Công Nghệ Công Nghiệp Demih,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Sơn Đông,"218 ERC Park, Sơn Đông",(+86) 15306313650                             
356,Công Ty TNHH Kỹ Thuật Công Nghệ Trung Việt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"47 Hàn Thuyên, P. Bình Thọ, TP. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",0912245236                              
357,Cửa Hàng H&T Auto - Chuyên Độ Và Đổi Màu Nội Thất Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"37 Đường số 2, P. Trường Thọ, TP. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",0559589533                              
358,Cửa Hàng Tiến Phương 5,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Ninh Thuận,"146 Thống Nhất, P. Phủ Hà, TP. Phan Rang - Tháp Chàm, Ninh Thuận",(0259) 3820580                                 
359,Công Ty TNHH Thiết Bị Điện Tử  DAEWOO Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Dương,"Khu Sản Xuất Tân Định, P. Tân Định, TX. Bến Cát, Bình Dương",(0274) 3560101Hotline: 0903 728 090        
360,Auto Chengta,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"401 An Dương Vương, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)",028) 39381016                           
361,Phụ Tùng Ô Tô - Công Ty Cổ Phần ICV World (ICV World Group),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"P.439 Tòa Nhà Thành Đạt 1, Số 3 Lê Thánh Tông, Phường Máy Tơ, Quận Ngô Quyền, Tp. Hải Phòng","1900 34 39, 0934 366 959                "
362,Ô Tô Đạt Tấn Phát - Công Ty TNHH Dịch Vụ Thương Mại Ô Tô Đạt Tấn Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Số 795, KP. 4, Xa Lộ Hà Nội, P. Long Bình, TP. Biên Hòa, Đồng Nai",0937622860                              
363,Công Ty The Coast,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bà Rịa-Vũng Tàu,"300A Phan Chu Trinh, Bà Rịa-Vũng Tàu",0898885214                              
364,Công Ty TNHH Phát Triển Thương Mại Và Dịch Vụ Đức Giang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Ha Noi,"Xứ Đồng, Thành Ngạnh, P. Trung Sơn Trầm, TX. Sơn Tây, Ha Noi",(024) 33931773                                
365,Công Ty TNHH Ô Tô Và Thiết Bị Chuyên Dùng Sao Bắc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 325, QL 13, P. Hiệp Bình Phước, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 37261417                                
366,Công Ty TNHH D.Car Service Center,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"519 Xa Lộ Hà Nội, P. Long Bình, TP. Biên Hòa, Đồng Nai",0944482268                              
367,Dầu Nhớt PEMCO - Công Ty CP Đầu Tư và TM Hóa Dầu Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 71 Mai Hắc Đế, P. Bùi Thị Xuân, Q. Hai Bà Trưng, Hà Nội",(024) 36331009                                
368,Kiều Sơn Auto,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"101/281 Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",0914153555                              
369,Công Ty TNHH Đầu Tư Kỹ Thuật Thành Đạt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"748 Nguyễn Khoái, Quận Hoàng Mai, Hà Nội",0981558999                              
370,Công Ty TNHH Phụ Tùng Ô Tô AEA,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Tầng Lửng, Cao &#7888c Đại Thanh Bình, 911-917 Nguyễn Trãi, P. 14, Q. 5, Tp. Hồ Chí Minh (TPHCM)",0904434434                              
371,Kính Ô Tô Minh Hoàng - Công Ty TNHH XNK Kinh Doanh Thương Mại Minh Hoàng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"561 Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","(024) 36343926, 0906146383                    "
372,Cửa Hàng Trung Hiếu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"22A Điện Biên Phủ, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35129302                                
373,Sumi-Hanel - Công Ty TNHH Hệ Thống Dây Sumi-Hanel,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Khu Công Nghiệp Sài Đồng B, P. Sài Đồng, Q. Long Biên, Hà Nội",(024) 38750511                                
374,Cơ Quan Xúc Tiến TM & Đầu Tư Hàn Quốc (KOTRA),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",,Hàn Quốc ,(+82) 312046583                               
375,Công Ty Nhập Khẩu Và Phân Phối Phụ Tùng Ô Tô PAC,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 2B, Phố Đỗ Ngọc Du, Q. Hai Bà Trưng, Hà Nội",(024) 39784264                                
376,Công Ty TNHH Thương Mại Và Dịch Vụ MMK Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"552 Phạm Văn Chiêu, P. 16, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",0961286666                              
377,Cửa Hàng Minh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"309 An Dương Vương, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38304979                                
378,Công ty TNHH Phụ tùng Oto Allmax Qingdao,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Bắc,"Số 1 Đường Cửu Hà, Khu Công nghiệp Tiểu Lưu, Hành Thủy, Hà Bắc",0086 532 85654566                       
379,Nguyên Hưng - Công Ty TNHH Nguyên Hưng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"24 Hoàng Văn Thái, Q. Thanh Xuân, Hà Nội",(024) 35656195                                
380,Doanh Nghiệp Tư Nhân  Ô Tô Ngọc Châu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Định,"325 Hùng Vương, P. Nhơn Phú,Tp. Quy Nhơn, Bình Định",(0256) 3848289                                 
381,Xe Tải Hino Mạnh Dũng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"120/7B, QL13, Hiệp Bình Phước,  Quận Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",0965943848                              
382,Hyundai Sông Hàn Đà Nẵng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"86 Duy Tân, Q. Hải Châu, Tp. Đà Nẵng",0899871368                              
383,Phụ Tùng Ô Tô Giang Sơn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Khu A Viện Rau Quả, H. Gia Lâm, Hà Nội",(024) 0942927359                              
384,Cửa Hàng Bích Diễm,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"456 Huỳnh Tấn Phát, Q. 7, Tp. Hồ Chí Minh (TPHCM)",01673986314                             
385,Cửa Hàng Phụ Tùng Ô Tô Gia Bảo,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Vĩnh Phúc,"Khu Cầu Các, Hương Canh, Bình Xuyên, Vĩnh Phúc Vĩnh Phúc",(0211) 0886154126                              
386,Đài Phát - Công Ty TNHH Đài Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Khu Chế Xuất Linh Trung 2, Lô 77B, P. Bình Chiểu, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 37292838                                
387,Công Ty TNHH MTV Ô Tô Viết Khôi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"252 Lê Đại Hành, P Hòa Phát, Q. Cẩm Lệ, Tp. Đà Nẵng",0979000811                              
388,Cửa Hàng Tân Thuận Lợi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"516Bis An Dương Vương, P. 9, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38301576                                
389,Công Ty TNHH NiKKi Fron Trading (Việt Nam),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Tầng 5, Tòa Nhà 21K Nguyễn Văn Trỗi, P. 12, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)","0778904030, 0971904030                  "
390,Cửa hàng Việt Á,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"110/9 Tô Hiệu, P.Hiệp Tân, Q.Tân Phú, Tp. Hồ Chí Minh (TPHCM)",0938833927                              
391,Cửa Hàng Phụ Tùng Ô Tô Thu Cần,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Số 32, Tăng Bạt Hổ, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3828378                                 
392,Nhân Hòa - Chi Nhánh Công Ty TNHH Thương Mại Nhân Hòa,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"62 Lê Gia Định, Q. Hai Bà Trưng, Hà Nội",(024) 39765779                                
393,Hưng Hải - Công Ty TNHH Thương Mại & Xuất Nhập Khẩu Hưng Hải,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"37B Nguyễn Công Trứ, Q. Hai Bà Trưng, Hà Nội",(024) 39763830                                
394,Công Ty TNHH Khuôn Đúc TsuKuba Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"lô A6, Đường công nghiệp 4, Khu Công Nghiệp Sài Đồng BP. Sài Đồng, Q. Long Biên, Hà Nội",(024) 38752494                                
395,Thượng Hoàng - Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Tổng Hợp Thượng Hoàng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"195B Đội Cấn, Q. Ba Đình, Hà Nội",(024) 22123850                                
396,Cửa Hàng Thủy Tiên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"18 Phó Đức Chính, P. Nguyễn Thái Bình, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38210781                                
397,Cơ Sở Phú Quý,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"16 Thái Phiên, P. 16, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39696994                                
398,Tân Quang Thái - Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Phim Cách Nhiệt Tân Quang Thái,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"831 Lê Hồng Phong, P. 12, Q. 10, Tp. Hồ Chí Minh (TPHCM)",(028) 38681196                                
399,Cơ Sở Lộc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"7 Hùng Vương, P. 4, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38398038                                
400,Cơ Sở Sửa Chữa Ô Tô Trường Thịnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",TP. Cần Thơ,"295/91B Đường Nguyễn Văn Linh, P. Long Tuyền, Q. Bình Thủy, TP. Cần Thơ",0907132000                              
