,Name,Nganh,Khu vuc,Dia Chi,Phone
560,Du Lịch Tam Kỳ,Cho Thuê Xe Du Lịch,Khánh Hòa," 07 Lý Thánh Tôn, P. Vạn Thạnh, TP Nha Trang, Khánh Hòa, Việt Nam",(0258) 3810 366
561,Dịch Vụ Xe Du Lịch Khánh Huyền,Cho Thuê Xe Du Lịch,Quảng Nam," 702 Phan Chu Trinh, Tp. Tam Kỳ, Quảng Nam, Việt Nam",(0235) 3907999
562,Công Ty TNHH Du Lịch Lữ Hành Sông Bé,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 2/33 B4 Tổ 21, Khu Phố 5, Phường Đông Hưng Thuận, Quận 12, Tp. Hồ Chí Minh, Việt Nam",0373313011
563,Trung Tâm Lữ Hành Top Travel,Cho Thuê Xe Du Lịch,Bình Phước," 28 Phú Riềng Đỏ, P. Tân Xuân, TX. Đồng Xoài, Bình Phước, Việt Nam",(0271) 3867786
564,Công Ty TNHH MTV Dịch Vụ Du Lịch Và Đặt phòng Khách sạn Việt Nam 365,Cho Thuê Xe Du Lịch,Hà Nội," Phòng 901, Tòa 34T, KĐT Trung Hòa Nhân Chính, Hà Nội, Việt Nam",0964560088
565,Công Ty TNHH Thương Mại Và Dịch Vụ Du Lịch Biển Việt,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 76 Trần Lựu, Quận Cẩm Lệ, Tp. Đà Nẵng, Việt Nam",(0236) 3991 366
566,Nhà Đất Gò Vấp,Cho Thuê Xe Du Lịch,Khánh Hòa," 100/12A Trần Phú, P. Lộc Thọ, Tp. Nha Trang, Khánh Hòa, Việt Nam",(0258) 3527479
567,Công Ty Cổ Phần Thương Mại Và Dịch Vụ VIC,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 28/5A Quang Trung, P. 8, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 38959648
568,Chào - Công Ty TNHH Chào,Cho Thuê Xe Du Lịch,Hà Nội," 76 Yên Lãng, P. Thịnh Quang, Q. Đồng Đa, Hà Nội, Việt Nam",(024) 62932200
569,Công Ty CP Hành Trình Xanh (Green Tour),Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Phòng 108, Tầng1, 35Bis Phùng Khắc Khoan, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh, Việt Nam",(028) 38279233
570,Thuê Xe Du Lịch Gia Lai,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 25 Nguyễn Sơn Trà, Q. Hải Châu, Tp. Đà Nẵng, Việt Nam",0916 051 314
571,Dịch Vụ Du Lịch Thiên Phúc,Cho Thuê Xe Du Lịch,Gia Lai," 21/34 Thống Nhất, P. Diên Hồng, TP. Pleiku, Gia Lai, Việt Nam",0906640798
572,Cho Thuê Xe Du Lịch,Cho Thuê Xe Du Lịch,TP. Cần Thơ," TP. Cần Thơ, Việt Nam",0919133222
573,Công ty TNHH Thương Mại Xây Dựng Vận Tải Xuất Nhập Khẩu Thịnh Phát,Cho Thuê Xe Du Lịch,An Giang," Long Xuyên, An Giang, Việt Nam",01234567055
574,Công Ty TNHH Aleka Việt Nam,Cho Thuê Xe Du Lịch,Tp. Hải Phòng," 61 Trung Lực, Đằng Lâm, Hải An, Tp. Hải Phòng, Việt Nam",(0225) 3727388
575,Công Ty TNHH TM DV Du Lịch Đỉnh Khánh,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Số 33 Ba Vì, Phường 4, Quận Tân Bình, Tp. Hồ Chí Minh, Việt Nam",1900636745
576,Công Ty Cổ Phần Sự Kiện Du Lịch Tự Chọn,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 201/17 Trần Phú, P. 4, Q. 5, Tp. Hồ Chí Minh, Việt Nam",(028) 38396764	
577,Công Ty TNHH TM DV Du Lịch ZAZACAR,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 173 Nguyễn Văn Thủ, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh, Việt Nam",(028) 62852828
578,Công Ty TNHH MTV Thương Mại Và Dịch Vụ Dũng Âu,Cho Thuê Xe Du Lịch ,TP. Cần Thơ," A7-38, Khu Dân Cư Công An, P. Phú Thứ, Q. Cái Răng, TP. Cần Thơ, Việt Nam",0794292292
579,Công ty Du Lịch AAT,Cho Thuê Xe Du Lịch,Hà Nội," 59 Lò Sũ, Hoàn Kiếm, Hà Nội, Việt Nam",0949995959
580,Công Ty TNHH MTV Vận Chuyển Và Du Lịch Thái Loan,Cho Thuê Xe Du Lịch,Đồng Nai," 134/13/6/3 Hà Huy Giáp, P. Quyết Thắng, TP. Biên Hoà, Đồng Nai, Việt Nam",(0251) 8820155
581,Cho Thuê Xe Du Lịch Trâm Anh,Cho Thuê Xe Du Lịch,Bình Phước," 956 Phú Riềng Đỏ, Tân hiện, Đồng Xoài, Bình Phước, Việt Nam",0972777979
582,Công Ty TNHH Thương Mại Và Du Lịch Duy Bình,Cho Thuê Xe Du Lịch,Hà Nội," Số 542 Đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Hà Nội, Việt Nam",0985253467
583,Dịch Vụ Du Lịch Sáu Đạt,Cho Thuê Xe Du Lịch,Long An," 438 ấp 5, X. Long Hòa, H. Cần Đước, Long An, Việt Nam",0938523460
584,Công Ty TNHH Linh Châu,Cho Thuê Xe Du Lịch,Hà Nội," Số 66, đường 3, Phù Lỗ, Sóc Sơn, Hà Nội, Việt Nam",0388155155
585,Cho Thuê Xe Du Lịch Thái Dương - Công Ty TNHH Thương Mại Thiết Bị Kỹ Thuật Thái Dương,Cho Thuê Xe Du Lịch,Bà Rịa-Vũng Tàu," 38 Nguyễn Chí Thanh, TT. Phú Mỹ, H. Tân Thành, Bà Rịa-Vũng Tàu, Việt Nam",0978 66 77 69
586,Công Ty TNHH Vận Tải Và Du L&#7883ch Sài Gòn,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 104 Bùi Đình Tuý, P.12, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",0357051457
587,Công Ty TNHH TM DV Vận Tải Du Lịch Phi Loan,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 281/23/3 Lê Văn Sỹ, P. 1, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",(028) 22121819
588,Công Ty TNHH MTV Đà Nẵng Galaxy,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 402 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Tp. Đà Nẵng, Việt Nam",Mr Duat  0905.477.838 -   0979.643.643
589,Công Ty Cổ Phần Nhật Đức Phát,Cho Thuê Xe Du Lịch,Đồng Nai," 79E Vũ Hồng Phô, An Bình, Biên Hòa, Đồng Nai, Việt Nam",0908146557
590,Công Ty CP TM Và DV Lan Anh,Cho Thuê Xe Du Lịch,Nam Định," 98 Quang Trung, Phường Quang Trung, Tp.Nam Định, Nam Định, Việt Nam",(0228) 3864864
591,Công Ty TNHH Du Lịch Đại Dương,Cho Thuê Xe Du Lịch,Nghệ An," 78 Đường Nhà Thờ, Khối 6, P. Thu Thủy, TX. Cửa Lò, Nghệ An, Việt Nam",(0238) 3949678
592,Công Ty Xe Hoa Cưới Biên Hòa,Cho Thuê Xe Du Lịch,Đồng Nai," Số 671, Tổ 11, ấp Hương Phước, Xã Phước Tân, TP. Biên Hòa, Đồng Nai, Việt Nam",0902085911
593,Sơn Nam - Công Ty Cổ Phần Sơn Nam,Cho Thuê Xe Du Lịch,Nam Định," 26 Lê Hồng Phong, Tp. Nam Định, Nam Định, Việt Nam",(0228) 3649247
594,Cho Thuê Xe Máy Ninh Bình,Cho Thuê Xe Du Lịch,Ninh Bình," 48 Ngõ 104 Lê Thái Tổ, Tân Thành, Ninh Bình, Việt Nam",0942862099
595,Du Lịch Anh Tuấn,Cho Thuê Xe Du Lịch,Quảng Ngãi," T.T Chợ Chùa, H. Nghĩa Hành, Quảng Ngãi, Việt Nam",0983988846
596,Công Ty Cổ Phần Đầu Tư Thương Mại Vận Tải Và Du Lịch Hà Nội,Cho Thuê Xe Du Lịch,Cầu Giấy Hà Nội," Nhà số 3, ngách 3, ngõ 58, phố Trần Bình , Mai Dịch, Cầu Giấy Hà Nội, Việt Nam",0974 914 767
597,Hãng Xe LOpen,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 52 Đông Du, PHường Bến Nghé, Quận 1, Tp. Hồ Chí Minh, Việt Nam",(028) 66864129
598,Khách Sạn Sea Stars Hải Phòng_SeaStars Hotel,Cho Thuê Xe Du Lịch,Tp. Hải Phòng," Số 1/3A, Lê Hồng Phong, P. Đông Khê, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam",(0225) 3556988
599,Công Ty Cổ Phần Thương Mại Dịch Vụ Du Lịch Bắc Đẩu,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 8/46 Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Tp. Hồ Chí Minh, Việt Nam",(028) 6683.6980
600,Công ty TNHH Vận tải và Du lịch Anh Vũ,Cho Thuê Xe Du Lịch,Hà Nội," Số 937, Phố Ngô Gia Tự, Nhóm 10, Huyện Dức Giang, Quận Long Biên, Hà Nội, Việt Nam",(024) 66883315
601,Trung Tâm Dịch Vụ Hạo Thiên Travel,Cho Thuê Xe Du Lịch,Quảng Ngãi," 105/2 Nguyễn Tự Tân, P. Trần Hưng Đạo, Tp. Quảng Ngãi, Quảng Ngãi, Việt Nam",0934299494
602,Công ty TNHH Thương Mại Vận Tải Dịch Vụ Du Lịch Thạch Thảo,Cho Thuê Xe Du Lịch,Thành phố Tuy Hòa Phú Yên," Khu phố liên trì 2. P.9, Thành phố Tuy Hòa Phú Yên, Việt Nam",0905068486
603,Công Ty TNHH Một Thành Viên Thương Mại Và Du Lịch Don Nghi,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 205/17 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Tp. Hồ Chí Minh, Việt Nam",0913 770 018
604,Công Ty TNHH Thương Mại Và Dịch Vụ Du Lịch An Mỹ,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 153/66 Lê Hoàng Thái, P. 17, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 39890103
605,Công Ty TNHH Du Lịch Bến Thành Travel,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 65 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Q. 1, Tp. Hồ Chí Minh, Việt Nam",(028) 39141667
606,Đất Nắng - Công Ty TNHH Du Lịch Đất Nắng,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 1109 Lầu 11, Cao ốc An Phúc, Đường Số 2, P. An Phú, Q. 2, Tp. Hồ Chí Minh, Việt Nam",(028) 22001435
607,Công Ty TNHH TM DV Du Lịch Lữ Hành Hải Minh,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 71/8 Phan Đình Phùng, P. 17, Q. Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam",(028) 66792568 -  Hotline: 0906867599
608,Công Ty TNHH Du Lịch Và Thương Mại Lữ Hành Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 927/14 P 14 Quang Trung, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 35065762
609,Công Ty TNHH Du Lịch Biển á,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 890 Quang Trung, P. 8, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 38311279
610,Xí Nghiệp Vận Tải Và Du Lịch Cho Thuê Xe,Cho Thuê Xe Du Lịch,Hà Nội," Lô 3, Khu CN Cầu Giấy,Phạm Hùng, H. Từ Liêm, Hà Nội, Việt Nam",(024) 37687471
611,Công Ty TNHH Dịch Vụ Và Du Lịch Bốn Bạn,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 45B Dân Tộc, Tân Thành, Tân Phú, Tp. Hồ Chí Minh, Việt Nam",(028) 39490963
612,Hương Việt - Công Ty Cổ Phần Thương Mại & Lữ Hành Quốc Tế Hương Việt,Cho Thuê Xe Du Lịch,Hà Nội," Tầng 2, 20 Nguyễn Trường Tộ, Q. Ba Đình, Hà Nội, Việt Nam",(024) 37162149
613,Công Ty TNHH VC DL TM Trường Vũ,Cho Thuê Xe Du Lịch,Q. Phú Nhuận Tp. Hồ Chí Minh," 267 Huỳnh Văn Bánh, P. 11, Q. Phú Nhuận Tp. Hồ Chí Minh, Việt Nam",(028) 35059659
614,Du Lịch Đồng Nai,Cho Thuê Xe Du Lịch,Đồng Nai," Số 425, Đường Bùi Văn Hòa, P.Long Bình, Biên Hòa, Đồng Nai, Việt Nam",(0251) 8890668
615,Công Ty Du Lịch Net Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 7A/5/17 Thành Thái, P. 14, Q. 10, Tp. Hồ Chí Minh, Việt Nam",(028) 22154141
616,Công ty Cổ phần Thương mại và Phát triển Du lịch Việt Nam - VINATRAVEL,Cho Thuê Xe Du Lịch,Hà Nội," TSC: 30/165 Thái Hà, Láng Hạ, Q. Đống Đa, Hà NộiVPGD: 81 Thái Hà, Q. Đống Đa, Hà Nội, Việt Nam",(024) 39380216
617,Công Ty TNHH Thương Mại Dịch Vụ Gia Hy,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 74/44 Trương Quốc Dũng, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam",(028) 38440452
618,Công Ty TNHH MTV Vận Tải DV Du Lịch Và TM Triết Thuần,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 37 Trần Qúy Cáp, Q.Hải Châu, Tp. Đà Nẵng, Việt Nam",(0236) 3500972
619,Công Ty TNHH Thương Mại Và Dịch Vụ Du Lịch Huệ Đức,Cho Thuê Xe Du Lịch,Bắc Ninh," 474 Nguyễn Trãi, Võ Cường, TP Bắc Ninh, Bắc Ninh, Việt Nam",(0222) 3896279
620,Công Ty Cổ Phần Thương Mại Và Du Lịch Miền Nam - South Travel,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 14 Lê Văn Linh, P. 12, Q. 4, Tp. Hồ Chí Minh, Việt Nam",(028) 39433306
621,Công Ty TNHH Vận Tải Quốc Tế Thái Phát,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 26F/1 Lê Quốc Hưng, P. 12, Q. 4, Tp. Hồ Chí Minh, Việt Nam",(028) 38262676
622,Điểm Hoàn Mỹ - Công Ty TNHH Thương Mại Và Du Lịch Điểm Hoàn Mỹ,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 43 Trần Nhật Duật, P. Tân Định, Q. 1, Tp. Hồ Chí Minh, Việt Nam",(028) 38482877
623,Công Ty TNHH Trung Châu,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 36 Thanh Long, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng, Việt Nam",0903095699
624,Công Ty TNHH Du Lịch Việt Nga,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 21 Đường A4, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",(028) 62924302
625,Công Ty TNHH Dịch Vụ Du Lịch Happydays,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 139 Nguyễn Tri Phương, Q. 5, Tp. Hồ Chí Minh, Việt Nam",(028) 62612386
626,Cuộc Sống Việt - Công Ty TNHH Thương Mại Dịch Vụ Cuộc Sống Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 286 Bình Long, P. Phú Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh, Việt Nam",(028) 62677157
627,Công Ty TNHH MTV Du Lịch Quảng Cáo Hoa Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 697 Hưng Phú, P. 9, Q. 8, Tp. Hồ Chí Minh, Việt Nam",(028) 39543292
628,Công Ty TNHH Công Nghệ Thông Tin Và Du Lịch LESCO,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Lầu 9, Số 68 Nguyễn Huệ, P. Bến Nghé, Quận 1, Tp. Hồ Chí Minh, Việt Nam",(028) 66831031
629,Công Ty TNHH TM DV DL VT Khởi Nghiệp,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 101/1 Nguyễn Xiển, KP. Thái Bình 1, P. Long Bình, Quận 9, Tp. Hồ Chí Minh, Việt Nam",
630,Công Ty TNHH DV Du Lịch Việt Nhi,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 248 Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",
631,Công Ty TNHH Tứ Diệp Thảo - LCC Travel,Cho Thuê Xe Du Lịch,Đống Đa Hà Nội," Xóm 11, P. Cổ Nhuế 2 , Q. Bắc Từ Liêm, Hà NộiVP: Số 12, Ngõ Tô Tiền, Khâm Thiên, Đống Đa Hà Nội, Việt Nam",
632,Công Ty TNHH Du Lịch AMI,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 3/2 Lê Văn Tho, P. 9, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",
633,Trang Minh - Công Ty TNHH Thương Mại & Dịch Vụ Trang Minh,Cho Thuê Xe Du Lịch,Hà Nội," 1130Z Đê La Thành, Q. Ba Đình, Hà Nội, Việt Nam",
634,Công Ty TNHH Dịch Vụ Du Lịch Dòng Sông Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 12 Khuông Việt, P. Phú Trung, Q. Tân Phú, Tp. Hồ Chí Minh, Việt Nam",
635,Công Ty Cổ Phần Thương Mại Du Lịch An Bình,Cho Thuê Xe Du Lịch,Hà Nội," 9/150 Trường Chinh, Đống Đa, Hà Nội, Việt Nam",
636,Công Ty Cổ Phần Thương Mại Vận Tải Vàng,Cho Thuê Xe Du Lịch,Hà Nội," Số 12 A, Ngõ 74/28, Phố Thượng Thanh, Tổ 11, P. Thượng Thanh, Q. Long Biên, Hà Nội, Việt Nam",
637,Công Ty Cổ Phần Hoàng Long Yến,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," Số 62 Thái Phiên, P. Phước Ninh, Q. Hải Châu, Tp. Đà Nẵng, Việt Nam",
638,Công Ty TNHH Xuất Nhập Khẩu Trang Huy,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 482/10 Nơ Trang, P. 13, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",
639,Công Ty TNHH Một Thành Viên Công Nghệ Số Tân Minh Long,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 130/19A Hồng Lạc, P. 11, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",
640,Công Ty TNHH MTV Quảng Cáo Hoàng Thi,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 29/13D Đường Số 6, P. Hiệp Bình Chánh, Q. Thủ Đức, Tp. Hồ Chí Minh, Việt Nam",
641,Xí Nghiệp Ô Tô 2/9-Tcty Hồ Tây,Cho Thuê Xe Du Lịch,Hà Nội," 106 Đặng Thai Mai, Q. Tây Hồ, Hà Nội, Việt Nam",
642,Havinas - Công Ty Cổ Phần Thương Mại Du Lịch & Hợp Tác Quốc Tế Havinas,Cho Thuê Xe Du Lịch,Hà Nội," Tầng 4, Tòa nhà 46 Tăng Bạt Hổ, Q. Hai Bà Trưng, Hà Nội, Việt Nam",
643,Dịch Vụ Du Lịch Chí Tâm,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 67 Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",
644,Công Ty TNHH Dịch Vụ Vận Tải Và Du Lịch Hùng Vương,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 6/9/5 TA32, Tổ 3, Khu Phố 4, Phường Thới An, Quận 12, Tp. Hồ Chí Minh, Việt Nam",
645,Công Ty CP Du Lịch World Travel,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 264 Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",
646,Mai Trang - Công Ty TNHH Mai Trang,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 46-48 Bà Lê Chân, P. Tân Định, Q. 1, Tp. Hồ Chí Minh, Việt Nam",
647,Doanh Nghiệp Du Lịch Vận Tải Bằng Trà,Cho Thuê Xe Du Lịch,Hà Nội," Số 18 Ngõ 236/18 Khương Đình, Q. Thanh Xuân, Hà Nội, Việt Nam",
648,"Dịch Vụ Vận Tải, Giao Nhận Hàng Hóa Hà Nội Và Các Tỉnh Miền Bắc",Cho Thuê Xe Du Lịch,Hà Nội," Số 28, ngõ 394 đường Phạm Văn Đồng, Q.Cầu Giấy, Hà Nội, Việt Nam",
649,Công Ty TNHH Du Lịch Ngũ Hành Sơn,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 06 Tiên Sơn, Quận Hải Châu, Tp. Đà Nẵng, Việt Nam",
650,Công Ty TNHH Thương Mại Và Dịch Vụ Gate Việt Nam,Cho Thuê Xe Du Lịch,Hà Nội," Số 1 Ngõ 499 Kim Mã, Q. Ba Đình, Hà Nội, Việt Nam",
651,Công Ty TNHH Nghệ Thuật Tổ Chức Sự Kiện Du Lịch Kim Lập,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Số 8 Thích Minh Nguyệt, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",
652,Hợp Tác Xã Xe Du Lịch Q. 3,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 217 Nguyễn Thiện Thuật, P. 1, Q. 3, Tp. Hồ Chí Minh, Việt Nam",
653,Công Ty TNHH Banaway Travel,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 48 Hà Thị Thân, Sơn Trà, Tp. Đà Nẵng, Việt Nam",
654,Công Ty TNHH Du Lịch Và Thương Mại Bắc á Hà Nội Tourist,Cho Thuê Xe Du Lịch,Hà Nội," Số 62, Ngõ 358 Bùi Xương Trạch, Thanh Xuân, Hà Nội CN: 5A6 Khu Tập Thể Cầu 3 Thăng Long, Hải Bối, Đông Anh, Hà Nội, Việt Nam",
655,Công Ty TNHH MTV Thương Mại Du Lịch Mía Đường Cần Thơ,Cho Thuê Xe Du Lịch,TP. Cần Thơ," 104 Đường 30/4, P. An Phú, Q. Ninh Kiều, TP. Cần Thơ, Việt Nam",
656,Công Ty TNHH Thương Mại Dịch Vụ Xây Dựng Quang Long,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," A57 Tân Sơn, P. 12, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",
657,Công Ty TNHH Thương Mại Và Dịch Vụ HT Phan,Cho Thuê Xe Du Lịch,Hà Nội," Số 11, Tổ 15, P. Cầu Diễn, Q. Nam Từ Liêm, Hà Nội, Việt Nam",
658,Công Ty TNHH Đầu Tư Thương Mại Và Dịch Vụ Du Lịch Trường Sơn,Cho Thuê Xe Du Lịch,Hà Nội," Số 20, Tổ 8, Cụm 2, P. Khương Đình, Q. Thanh Xuân, Hà Nội, Việt Nam",
659,Công Ty TNHH Thương Mại Du Lịch Và Dịch Vụ Rồng Vàng,Cho Thuê Xe Du Lịch,Hà Nội," 22 Phố Hàng Bè, P. Hàng Bạc, Q. Hoàn Kiếm, Hà Nội, Việt Nam",
660,Công Ty TNHH Dịch Vụ Lữ Hành Đông á,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Nhà số 1E, Đường số 01, Phường 07, Quận Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",
661,Cho Thuê Xe Du Lịch,Cho Thuê Xe Du Lịch,An Giang," 815-816, Hà Hoàng Đổ, Đông Xuyên, Long Xuyên, An Giang, Việt Nam",
662,Công Ty TNHH LD QL & Cho Thuê Phương Tiện GB Việt Nam,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Tầng 7, South Building, 60 Đường Trường Sơn, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",
663,Long Phúc - Công Ty TNHH Long Phúc,Cho Thuê Xe Du Lịch,Hà Nội," Phòng 15, 379 Đội Cấn, Q. Ba Đình, Hà Nội, Việt Nam",
664,Công Ty Cổ Phần Detra Sài Gòn,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 2323/1B Quốc Lộ 1A, P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh, Việt Nam",
665,Công Ty Tổ Chức Sự Kiện Và Du Lịch TET Tour,Cho Thuê Xe Du Lịch,Đồng Nai," 28c Huỳnh Văn Nghệ, P. Bửu Long, Tp. Biên Hòa, Đồng Nai, Việt Nam",
666,Công Ty TNHH Thế Giới QM Việt Nam,Cho Thuê Xe Du Lịch,Hà Nội," Số 99/101 Đào Tấn, Q. Ba Đình, Hà Nội, Việt Nam",
667,Công Ty TNHH TM - DV - SX Trung Trí Dũng,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 35 Đường 5K, Cư Xá Ngân Hàng, P. Tân Thuận Tây, Q. 7, Tp. Hồ Chí Minh, Việt Nam",
668,Công Ty TNHH Thương Mại Và Dịch Vụ Du Lịch Ngày Mới,Cho Thuê Xe Du Lịch,Lâm Đồng," 10B Hồ Tùng Mậu, P. 10, Tp. Đà Lạt, Lâm Đồng, Việt Nam",
669,Hoàng Trang - Công Ty TNHH Dịch Vụ Thương Mại & Xây Dựng Hoàng Trang,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 144A Nguyễn Thái Sơn, P. 4, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",
670,Dịch Vụ Cho Thuê Xe Du Lịch Hương Loan,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 77D -16 Lê Văn Sỹ, P. 12, Q. 3, Tp. Hồ Chí Minh, Việt Nam",
671,ánh Nắng Việt - Công Ty TNHH Thương Mại Dịch Vụ Du Lịch ánh Nắng Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 153/10 Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Q. 1, Tp. Hồ Chí Minh, Việt Nam",
672,Bắc á - Công Ty TNHH Thương Mại & Dịch Vụ Du Lịch Bắc á,Cho Thuê Xe Du Lịch,Hà Nội," 429 Đội Cấn, Đội Cấn, Q. Ba Đình, Hà Nội, Việt Nam",
673,Công Ty TNHH Dịch Vụ Tầm Nhìn Mới,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 41G, Lý Chiêu Hoàng, P. 10, Q. 6, Tp. Hồ Chí Minh, Việt Nam",
674,Công Ty Cổ Phần Du Lịch Đất (TRAVELAND),Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 90 Lê Lợi, P. Bến Thành, Q. 1, Tp. Hồ Chí Minh, Việt Nam",
675,Khách Sạn Sao Mai,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 176B Đường Số 28 Nguyễn Thị Thập, P. Tân Quy, Q. 7, Tp. Hồ Chí Minh, Việt Nam",
676,Công Ty Cổ Phần Thương Mại Vận Tải Quang Hưng,Cho Thuê Xe Du Lịch,Bà Rịa-Vũng Tàu," Số 08, Đường 3/2, P. 8, Tp. Vũng Tàu, Bà Rịa-Vũng Tàu, Việt Nam",
677,VIETTOURING - Trung Tâm Lữ Hành VIETTOURING,Cho Thuê Xe Du Lịch,Hà Nội," Số 4B Tông Đản, Q. Hoàn Kiếm, Hà Nội, Việt Nam",
